division,edu,female,inc,rural,Polio.a,Polio.b,Polio.c,Polio.d,Polio.e,FCR.a,FCR.b,FCR.c,FCR.d,FCR.e,Durand.a,Durand.b,Durand.c,Durand.d,Durand.e,Curriculum.a,Curriculum.b,Curriculum.c,Curriculum.d,Curriculum.e
7,1,1,2,1,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,5,NA
7,1,1,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,1,1,3,1,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3
7,1,1,1,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA
7,1,1,1,0,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,4,NA,NA
7,4,0,2,0,4,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
7,3,0,2,0,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA
7,1,1,1,1,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA
7,3,0,3,1,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,1,1,1,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
7,3,0,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,3,0,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,2,0,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,4,1,1,0,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,5,NA,NA,NA
7,4,0,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,4,0,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,2,1,2,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA
7,1,0,1,0,3,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
7,4,1,2,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
7,1,1,1,0,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,NA,NA,5,NA,NA,NA
7,2,0,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,5,0,2,1,NA,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5
7,2,1,1,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA
7,3,0,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,5,1,2,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA
7,1,0,2,1,3,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
7,2,0,2,1,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA
7,5,0,3,1,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3
7,1,0,1,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,2,0,2,0,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA
7,4,0,3,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,3,0,3,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
7,2,0,2,0,NA,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,4,NA
7,5,0,3,1,NA,NA,NA,NA,4,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA
7,3,0,2,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,3,0,2,0,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5
7,5,1,2,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA
7,3,0,2,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,3,0,3,1,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA
7,4,1,1,0,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA
7,5,0,3,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,2,1,2,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA
7,3,0,2,0,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA
7,4,0,3,0,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA
7,1,0,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,4,0,3,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,3,1,2,0,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA
7,5,1,3,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA
7,3,0,2,0,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5
7,4,1,1,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
7,4,0,1,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
7,3,1,3,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA
6,3,0,2,1,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5
6,2,1,2,1,NA,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA
6,1,0,1,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
6,1,0,3,1,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,4
6,4,0,3,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA
6,4,0,3,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
6,3,0,2,1,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,5,NA,NA,4,NA,NA,NA
6,2,1,2,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
6,5,0,3,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
6,5,1,2,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA
6,4,1,2,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA
6,2,1,2,1,NA,5,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5
6,2,0,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
6,3,1,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
6,2,0,2,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
6,2,1,1,1,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA
6,2,0,1,1,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA
6,3,0,2,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
6,4,0,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
6,5,0,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,4,NA,NA
6,5,1,3,1,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4
6,5,0,3,1,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,5,NA,NA
6,3,0,2,1,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,4
6,5,1,3,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA
6,2,0,1,0,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,5,NA
6,1,1,2,1,5,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
6,2,1,2,1,5,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
6,2,1,2,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA
6,2,1,2,1,5,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA
6,4,0,2,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
6,5,1,2,1,NA,NA,NA,NA,5,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA
6,5,1,2,1,NA,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA,NA,5,NA
6,3,1,2,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
6,4,0,3,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
6,1,1,2,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA
6,5,0,3,1,4,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
6,4,1,2,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
6,4,1,3,1,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5
6,5,1,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,4,NA,NA
6,4,0,3,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
6,2,1,2,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA
6,4,0,3,0,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA
6,4,0,2,1,NA,NA,4,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA,4,NA
6,2,0,2,1,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA
6,1,0,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA
6,1,1,2,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
6,5,0,2,0,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA
6,2,1,3,1,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,4,NA,NA,NA
6,4,0,1,1,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4
6,5,0,3,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
6,4,1,3,1,NA,NA,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,NA,NA
6,1,1,2,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
6,1,1,1,1,NA,NA,5,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,5,NA
6,2,0,1,1,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA
6,2,0,1,1,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,5
6,4,0,3,0,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA
6,5,0,3,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
6,4,1,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
6,4,1,2,1,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA
6,2,0,3,1,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA
6,5,1,2,1,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA
6,5,1,3,1,NA,NA,NA,5,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,5,NA,NA
6,1,1,2,1,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5
6,1,1,1,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
6,1,0,2,1,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA
6,4,0,3,1,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA
6,1,1,2,1,5,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
6,3,0,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
6,5,1,2,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA
6,3,0,2,1,NA,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,NA,NA,NA,3,NA
6,2,0,2,1,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5
6,5,0,2,1,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA
6,1,0,1,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA
6,5,0,3,0,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,4
6,3,1,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
6,1,1,1,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
6,1,1,2,1,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA
6,5,0,3,0,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,5,NA,NA
6,2,1,2,1,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA
6,3,1,2,1,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
6,4,1,2,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA
6,2,0,1,0,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,4,NA,NA,NA
6,1,1,2,1,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5,NA
6,5,0,3,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
6,4,1,3,1,NA,NA,5,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA
6,4,0,3,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA
6,4,1,2,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
6,1,1,2,1,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5
6,1,1,2,1,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5
6,5,0,3,0,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,5,NA,NA,NA
6,1,1,1,1,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA
6,3,1,1,1,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA
6,1,1,1,1,NA,NA,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,5,NA,NA,NA
8,5,1,2,0,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA
8,1,1,1,0,NA,5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA
8,1,0,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,5,NA,NA
8,5,0,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
8,4,1,2,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
8,5,0,2,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
8,2,1,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
8,3,0,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
8,3,1,1,0,NA,NA,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA
8,1,0,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
8,5,1,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA
8,2,1,2,1,5,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA
8,4,1,1,0,5,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
8,1,1,1,1,5,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
8,2,1,1,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
8,1,1,1,1,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA
8,2,0,2,0,NA,5,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,4,NA
8,2,1,1,1,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA
8,1,1,1,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA
8,3,0,2,1,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,5,NA,NA,NA
8,1,0,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
8,1,0,2,1,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5
8,4,0,3,1,NA,NA,NA,NA,5,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA
8,2,1,2,1,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA
8,4,0,3,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
8,4,1,1,0,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA
8,3,1,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
8,3,0,1,1,NA,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA
8,2,1,2,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
8,5,0,3,1,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
8,5,1,1,0,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA
8,4,1,2,1,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA,NA
8,5,0,2,1,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,5,NA,NA,NA
8,2,0,2,0,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4
8,5,1,2,1,NA,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,5,NA
8,5,0,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA
8,2,0,1,0,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA
8,5,0,1,1,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA
8,2,1,1,1,3,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA
8,2,1,2,1,3,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
8,3,1,2,1,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4
8,1,0,1,1,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5
8,2,0,1,1,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,NA,NA,NA,NA
8,5,1,2,0,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA
8,4,0,3,1,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA
8,4,0,2,0,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,4,NA,NA
8,1,1,2,0,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA
8,1,1,2,1,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4
8,5,1,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
8,1,1,1,0,5,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
8,2,0,1,0,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA
8,1,1,1,1,5,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA
8,4,0,3,1,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,4,NA,NA
8,4,0,3,1,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,2,NA,NA
8,1,1,2,1,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA
8,2,1,2,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
8,5,0,2,1,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1
8,5,0,2,0,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,NA,NA,NA
8,5,0,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
8,5,0,3,1,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4
8,5,0,3,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
8,2,1,2,1,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5
8,4,0,3,1,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA
8,1,1,1,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
